,Model,Fold,R2_score_train,MAE_score_train,RMSE_score_train,R2_score_test,MAE_score_test,RMSE_score_test,rho_score_train,rho_score_test,nun_zero_coefs,Sample_size
318,esm2_15B,4,0.7833302936035337,0.1623520019935456,0.2103976362996656,0.7278845147576892,0.1858262520810086,0.2338746468977785,0.8150352403503123,0.7728871828633103,198,1000
319,esm2_15B,5,0.8009513808732643,0.1537608463052926,0.2005352635719562,0.5080378947096214,0.2529891729888293,0.3204785499446803,0.8177513331932302,0.6894946728781911,175,1000
320,esm2_15B,1,0.829234385298199,0.1433711066121192,0.1872737308171408,0.6921139608757159,0.1844135375497325,0.2470870335012552,0.8379073465472766,0.7901893788848997,457,3200
321,esm2_15B,2,0.8022238020816872,0.1534001271618326,0.2006197644485963,0.7314205941354616,0.1780316840631724,0.235092343221834,0.8319488623203142,0.7971886611974528,390,3200
322,esm2_15B,3,0.8136240351015525,0.15137330988057,0.1950025833848691,0.7420937863494114,0.1745709335008933,0.2292331416323678,0.8365110182431664,0.8161641280818894,445,3200
323,esm2_15B,4,0.8425232399015612,0.1369793706336927,0.1793327420011537,0.7142758391417385,0.1748430578703942,0.2408585448511814,0.8503284576146933,0.7808223361941401,569,3200
324,esm2_15B,5,0.8579658359183279,0.1276009594133627,0.1697063023153044,0.7268957718618034,0.1785032976046517,0.2386529005595828,0.8508305055739668,0.8056465387171556,720,3200
325,esm2_15B,1,0.8252068855444419,0.1412694885248329,0.1873682875297826,0.7425818860029303,0.1670694899923565,0.2299168455478691,0.8455671847372636,0.8070867900835303,964,10000
326,esm2_15B,2,0.827005429782327,0.1400138680229631,0.1869332366640761,0.7668425307723531,0.1615664974446625,0.2164537441481268,0.8453828852503409,0.8259245291997092,1085,10000
327,esm2_15B,3,0.828317925418102,0.1397708623061531,0.1861920727158332,0.7515914183383481,0.164380585255828,0.2235804695923028,0.8492580477022255,0.8197765428498125,1129,10000
328,esm2_15B,4,0.8277188191941119,0.1396184619351782,0.1860553768705788,0.7687743270105959,0.1599564568829571,0.2177144696070763,0.8458656808946186,0.8288162231601027,1086,10000
329,esm2_15B,5,0.8263221314122179,0.1409489097872241,0.1878793552805253,0.7620532577084367,0.1593509109587611,0.2157997508849902,0.8480221783038749,0.8095447474241545,1102,10000
330,esm2_15B,1,0.8016483337329372,0.1495804717340793,0.1994749270082988,0.7679940291825744,0.1590863935572269,0.2173926642497036,0.8349283290970156,0.8296288077572826,1049,32000
331,esm2_15B,2,0.798007736989499,0.1512992143933545,0.2020135187368356,0.7809420396425991,0.1571560684474552,0.2081914525366673,0.8358245778011367,0.8254888562095138,1044,32000
332,esm2_15B,3,0.8007053579012977,0.14970427291214,0.2003253786275021,0.7666021804090091,0.1603269588358021,0.2164533098680761,0.8357510820808546,0.8224254109914456,1030,32000
333,esm2_15B,4,0.7981450354726533,0.1510809544369847,0.2014109876587316,0.7830290818042003,0.1547146825466322,0.2095141012497254,0.8352855031617978,0.8291565005535048,1041,32000
334,esm2_15B,5,0.7988323504716053,0.1505740347608746,0.2011946898617835,0.7800487049555744,0.1560624423241537,0.2104180775871098,0.8355405089618385,0.8279168331709378,1063,32000
335,esm2_15B,1,0.7911730233666598,0.1532415035178095,0.2051496412019812,0.7771648287616892,0.1557404892270288,0.2113905763549904,0.8321247690175516,0.8266950547962834,1073,100000
336,esm2_15B,2,0.7902689694283299,0.1534218593277616,0.2055750382772705,0.7813679060265326,0.1558033525974897,0.2094669506221213,0.831698484981057,0.8266078890658709,1086,100000
337,esm2_15B,3,0.790344394995272,0.1532093660708208,0.2053942410208434,0.7822492622949103,0.1559759609171162,0.2096318432999701,0.8314178689251417,0.8282362810348447,1069,100000
338,esm2_15B,4,0.7900327701639651,0.153502134425344,0.205656733502,0.7836480019336777,0.1554205008303407,0.2085131154174888,0.8302467771540147,0.833423161648132,1090,100000
339,esm2_15B,5,0.7895446032445874,0.153437235894448,0.2056746532423017,0.7874386808997462,0.1549991414118608,0.2075570358048968,0.8319827805315674,0.8280803704076252,1125,100000
340,esm2_15B,1,0.7851264340946786,0.1554879999852595,0.2080261735794349,0.7838606376835916,0.1564229262643365,0.2089081628208254,0.8289648147973913,0.8304387976494869,1043,320000
341,esm2_15B,2,0.785539057124526,0.1555131626537093,0.2079399707534502,0.7826502486896143,0.1561268864914481,0.2090364118336926,0.8297725742640728,0.826464283674973,1027,320000
342,esm2_15B,3,0.7856764954992503,0.15545268473318,0.2078457373347891,0.7828468364193849,0.1557680267459682,0.2090550134502511,0.8295857144632046,0.826823437015786,1059,320000
343,esm2_15B,4,0.785740849763275,0.1552384402629441,0.2077370663469158,0.7831740898186987,0.1565890819478738,0.2092084565600663,0.8290336759741825,0.8302325756107872,1030,320000
344,esm2_15B,5,0.7855101331653062,0.1555433013785869,0.2079046834123115,0.7830402719043897,0.1556412376315585,0.2090479664135181,0.8295986760017411,0.8283188194404385,1037,320000
345,esm2_15B,1,0.7850862742998249,0.1555963840171055,0.2082311413140187,0.7843609551945812,0.1555048381797143,0.2082022328845848,0.829845407462547,0.8273186365664823,1060,496137
346,esm2_15B,2,0.7856201941716804,0.1554805165967262,0.2079973270853719,0.7829527686799196,0.1557951371882124,0.2087780231194536,0.8299987586525612,0.8276263319944918,1024,496137
347,esm2_15B,3,0.7855804810520883,0.1553343249676697,0.2078535757451191,0.7828826347580742,0.1565902728444305,0.2094676176129622,0.8289835292253384,0.8311243946287411,1026,496137
348,esm2_15B,4,0.7852692665862675,0.1553812601067376,0.2079956989236328,0.7852606215840736,0.1557863188546385,0.2083556691448912,0.8294185443874599,0.8297695994469069,1042,496137
349,esm2_15B,5,0.785353490873198,0.1554921904230048,0.2079839358785419,0.7836262074167892,0.1557373693793639,0.2090314442561468,0.829668395880521,0.8292024033304696,1031,496137
